uid,node,webinar,url,time,time_period,all_visits,enrolment,all_enrol,purchased_entity,all_orders
8094,[],[],http://grmds.org/user/login,1644410502.0,1644410.0,"[""'http://grmds.org/user/login'"", ""'http://grmds.org/history/1018/read'"", ""'http://grmds.org/themes/ihelper/css/base/elements.css?r5vdov='"", ""'http://grmds.org/themes/ihelper/css/components/capitons.css?r5vdov='"", ""'http://grmds.org/node/1010'"", ""'http://grmds.org/table_update_pro/ajax/1010'"", ""'http://grmds.org/table_update_usr/ajax/6423'"", ""'http://grmds.org/themes/ihelper/css/components/table.css?r5vdov='"", ""'http://grmds.org/node/1018'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/history/1010/read'"", ""'http://grmds.org/table_update_pro/ajax/1018'"", ""'http://grmds.org/table_update_usr/ajax/5630'""]",,,,
10146,"['/node/1140', '/node/1335']",[],,,,,259.0,"['275', '259', '284']",,
16290,"['/node/1381', '/node/1383', '/node/1398']",[],,,,,,,,
1956,[],[],http://grmds.org/user/login,1643958682.0,1643958.0,"[""'http://grmds.org/table_update_usr/ajax/10116'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10116        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/user/10116/dashboard'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10116        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10116        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10116        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10116        &page[offset]=0&page[limit]=8&include=field_banner_picture'""]",79.0,['79'],,
16296,[],[],,,,,,,,
8106,"['/node/1009', '/node/963', '/node/965', '/node/1010', '/node/962', '/node/964', '/node/978', '/node/988']",[],,,,,156.0,156.0,,
16302,[],[],http://grmds.org/user/login,1644899405.0,1644899.0,"[""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=9756        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/rmds-exchange'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/node/1368'"", ""'http://grmds.org/table_update_pro/ajax/941'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=9756        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/table_update_usr/ajax/9733'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/history/1368/read'"", ""'http://grmds.org/history/941/read'"", ""'http://grmds.org/user/9756/dashboard'"", ""'http://grmds.org/table_update_usr/ajax/9756'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=9756        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/themes/ihelper/css/base/elements.css?r5vdov='"", ""'http://grmds.org/themes/ihelper/css/components/capitons.css?r5vdov='"", ""'http://grmds.org/table_update_pro/ajax/1368'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=9756        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/themes/ihelper/css/components/table.css?r5vdov='"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=9756        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/list/me'""]",,,270,270
10164,[],[],http://grmds.org/user/login?destination=/form/project-impactor-upskill-program,1642575040.0,1642575.0,"[""'http://grmds.org/projectimpactor-upskillprogram?utm_source=Email&utm_medium=email&utm_campaign=Upskill_promotion&utm_content=Upskill_01132022'"", ""'http://grmds.org/table_update_pro/ajax/1257'"", ""'http://grmds.org/form/project-impactor-upskill-program'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/login?destination=/form/project-impactor-upskill-program'""]",,,213,213
16308,[],[],,,,,,,294,294
1974,[],['/webinar/Intro-to-Spatial-Analytics-and-Epidemiological-Modeling-for-Covid-19'],,,,,,,,
10170,[],[],,,,,165.0,['165'],,
16314,[],[],http://grmds.org/braceImpact,1642379335.0,1642379.0,"[""'http://grmds.org/user/login'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10638        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10638        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/braceImpact'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/table_update_pro/ajax/125'"", ""'http://grmds.org/node/9632'"", ""'http://grmds.org/form/2021-q4-brace-4-impact-non-hs'"", ""'http://grmds.org/user/jack-newman'"", ""'http://grmds.org/node/add/projects?element_parents=field_project_file/widget&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10638        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/history/9632/read'"", ""'http://grmds.org/table_update_pro/ajax/9632'"", ""'http://grmds.org/history/1392/read'"", ""'http://grmds.org/node/add/projects'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/table_update_usr/ajax/10638'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10638        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/search/node?keys=competition'"", ""'http://grmds.org/table_update_pro/ajax/add'"", ""'http://grmds.org/table_update_pro/ajax/1392'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10638        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/autologout_ajax_get_time_left?_wrapper_format=drupal_ajax'"", ""'http://grmds.org/themes/ihelper/css/base/elements.css?r5vdov='"", ""'http://grmds.org/themes/ihelper/css/components/capitons.css?r5vdov='"", ""'http://grmds.org/search/node?keys=brace for impact'"", ""'http://grmds.org/node/add/projects?element_parents=field_project_file/widget&ajax_form=1&_wrapper_format=drupal_ajax&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/themes/ihelper/css/components/table.css?r5vdov='"", ""'http://grmds.org/user/10638/dashboard'"", ""'http://grmds.org/history/125/read'""]",201.0,201.0,,
1980,[],[],http://grmds.org/user/reset/16410/1642952296/hffZm0J4l9C_b9mg-gMKybrdvIt07KGO5wJB2lpXDvQ,1642952335.0,1642952.0,"[""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/reset/16410/1642952296/hffZm0J4l9C_b9mg-gMKybrdvIt07KGO5wJB2lpXDvQ'"", ""'http://grmds.org/user/16410/dashboard'"", ""'http://grmds.org/table_update_usr/ajax/16410'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/history/1392/read'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=16410        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/braceImpact'"", ""'http://grmds.org/table_update_pro/ajax/1392'""]",,,,
16320,[],[],http://grmds.org/,1642409791.0,1642409.0,"[""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/user/10932/dashboard'"", ""'http://grmds.org/table_update_usr/ajax/10932'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10932        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10932        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10932        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/user/login?moodleurl=http://learn.grmds.org/'"", ""'http://grmds.org/user/list/me'"", ""'http://grmds.org/table_update_pro/ajax/125'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10932        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10932        &page[offset]=0&page[limit]=8&include=field_banner_picture'""]",85.0,85.0,,
10176,[],[],http://ecosystems.biz/user/login,1644690603.0,1644690.0,"[""'http://ecosystems.biz/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/search/user?combine=UM&field_position_value=&field_company_value=&sort_bef_combine=count DESC'"", ""'http://ecosystems.biz/table_update_usr/ajax/10689'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login'"", ""'http://ecosystems.biz/jsonapi/node/data?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://ecosystems.biz/commerce_google_tag_manager'"", ""'http://ecosystems.biz/history/941/read'"", ""'http://ecosystems.biz/jsonapi/node/code?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/rmds-exchange'"", ""'http://ecosystems.biz/jsonapi/node/data?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/10788/follower-following'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://ecosystems.biz/user/10788/edit'"", ""'http://ecosystems.biz/user/ummu-qaltsum'"", ""'http://grmds.org/recommend_block/ajax/10788,unfollow,10689'"", ""'http://grmds.org/table_update_pro/ajax/941'"", ""'http://ecosystems.biz/table_update_pro/ajax/941'"", ""'http://ecosystems.biz/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://ecosystems.biz/table_update_usr/ajax/10788'"", ""'http://grmds.org/search/user?combine=UMMU QALTSUm&field_position_value=&field_company_value=&sort_bef_combine=count DESC'"", ""'http://grmds.org/user/10788/dashboard'"", ""'http://ecosystems.biz/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/10689/dashboard'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/search/node?keys=maghviraturreimadhiney'"", ""'http://ecosystems.biz/user/10689/dashboard'"", ""'http://grmds.org/user/maghviraturreimadhiney-s'"", ""'http://grmds.org/table_update_usr/ajax/10788'"", ""'http://ecosystems.biz/user/login'"", ""'http://ecosystems.biz/user/10788/dashboard'"", ""'http://ecosystems.biz/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/search/user?combine=UMMU&field_position_value=&field_company_value=&sort_bef_combine=count DESC'"", ""'http://ecosystems.biz/jsonapi/node/code?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/table_update_pro/ajax/1366'"", ""'http://grmds.org/history/1366/read'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/recommend_block/ajax/10788,follow,10689'"", ""'http://grmds.org/history/941/read'"", ""'http://ecosystems.biz/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/forum'"", ""'http://ecosystems.biz/search/node?keys=ummu qaltsum'"", ""'http://grmds.org/table_update_usr/ajax/10689'"", ""'http://grmds.org/themes/ihelper/css/base/elements.css?r5vdov='"", ""'http://grmds.org/themes/ihelper/css/components/capitons.css?r5vdov='"", ""'http://ecosystems.biz/search/user'"", ""'http://ecosystems.biz/rmds_messenger/unread'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10788        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/search/user'"", ""'http://grmds.org/search/user?combine=UMMU QALTSUM&field_position_value=&field_company_value=&sort_bef_combine=count DESC'"", ""'http://ecosystems.biz/rmds-exchange'"", ""'http://grmds.org/node/1366'"", ""'http://grmds.org/themes/ihelper/css/components/table.css?r5vdov='"", ""'http://ecosystems.biz/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10689        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/search/user?combine=Maghviraturreimadhiney&field_position_value=&field_company_value=&sort_bef_combine=count DESC'""]",,,,
1986,[],[],http://grmds.org/user/login,1642780900.0,1642780.0,"[""'http://grmds.org/form/data-science-application?element_parents=elements/section_1/demonstrate_knowledge_of_data_science_fundamentals_/sampling_probability_theory_and_probability_distributions/1_file&page=3&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/form/data-science-application?page=8'"", ""'http://grmds.org/jsonapi/node/workflow?filter[uid.drupal_internal__uid]=10080        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_1/demonstrate_knowledge_of_data_science_fundamentals_/inferential_statistics/3_file&page=3&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/user/login'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_4/29_1_title/29_1_1_project_file&page=6&ajax_form=1&_wrapper_format=drupal_ajax&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/form/data-science-application?page=3'"", ""'http://grmds.org/history/9527/read'"", ""'http://grmds.org/'"", ""'http://grmds.org/rmds_messenger/unread'"", ""'http://grmds.org/user/login_status'"", ""'http://grmds.org/form/data-science-application?page=5'"", ""'http://grmds.org/form/data-science-application?page=7'"", ""'http://grmds.org/table_update_pro/ajax/125'"", ""'http://grmds.org/history/125/read'"", ""'http://grmds.org/form/data-science-application?page=6'"", ""'http://grmds.org/form/data-science-application?page=2'"", ""'http://grmds.org/jsonapi/node/data?filter[uid.drupal_internal__uid]=10080        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/form/data-science-application?page=4'"", ""'http://grmds.org/form/data-science-application'"", ""'http://grmds.org/jsonapi/node/projects?filter[uid.drupal_internal__uid]=10080        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/table_update_pro/ajax/9527'"", ""'http://grmds.org/commerce_google_tag_manager'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_1/demonstrate_knowledge_of_data_science_fundamentals_/descriptive_statistical_concepts/2_file&page=3&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/online-certification-registry'"", ""'http://grmds.org/user/dhananjaya-putera-susanta'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_1/demonstrate_knowledge_of_data_science_fundamentals_/python_r_programming_knowledge_/5_file&page=3&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_1/knowledge_of_technology_trends_and_techniques/formal_education/7_2_2_file&page=3&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/form/data-science-application?page=9'"", ""'http://grmds.org/table_update_usr/ajax/10080'"", ""'http://grmds.org/user/10080/dashboard'"", ""'http://grmds.org/form/data-science-application/confirmation?page=9&token=8fB5ytjeZXymrdVNtG0Hs8MIylKMrrKvrFG6QTLkAgc'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_1/knowledge_of_technology_trends_and_techniques/related_professional_memberships/7_2_5_file&page=3&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/jsonapi/node/code?filter[uid.drupal_internal__uid]=10080        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_1/knowledge_of_technology_trends_and_techniques/training_courses/7_2_4_file&page=3&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/form/data-science-application?element_parents=elements/section_4/29_1_title/29_1_1_project_file&page=6&ajax_form=1&_wrapper_format=drupal_ajax'"", ""'http://grmds.org/jsonapi/node/insights_outputs?filter[uid.drupal_internal__uid]=10080        &page[offset]=0&page[limit]=8&include=field_banner_picture'"", ""'http://grmds.org/user/login?moodleurl=http://learn.grmds.org/'"", ""'http://grmds.org/user/list/me'""]",79.0,['79'],,
